policy_id,client_id,product_type,start_date,end_date,agent_id,region,experience_years,age,country,signup_date,annee_signup,total_premium,total_claim,total_claim_accepted,nb_claims,nb_claims_accepted,loss_ratio,profit,is_profitable,duree_contrat_jours,annee_debut,mois_debut
584,152,Habitation,2025-12-09,2026-03-10,145,Nigeria,13,32,Nigeria,2022-07-24,2022,1567.8200000000002,1067.24,1067.24,1.0,1.0,68.07158985087574,500.58000000000015,True,91,2025,12
585,1029,Auto,2025-08-26,2026-02-10,229,Nigeria,1,51,Kenya,2022-11-02,2022,502.85,0.0,0.0,0.0,0.0,0.0,502.85,True,168,2025,8
586,464,Auto,2023-05-04,2021-01-29,64,Kenya,4,22,Kenya,2024-03-09,2024,1422.8400000000001,1935.1100000000001,1642.96,2.0,1.0,115.47046751567287,-220.1199999999999,False,825,2023,5
587,1137,Santé,2020-11-13,2022-12-07,269,Sénégal,14,31,Sénégal,2025-08-24,2025,0.0,7467.92,3693.26,2.0,1.0,0.0,-3693.26,False,754,2020,11
588,271,Auto,2024-02-11,2023-10-18,184,Kenya,6,24,Côte d’Ivoire,2021-04-20,2021,950.49,3697.09,3697.09,1.0,1.0,388.966743469158,-2746.6000000000004,False,116,2024,2
589,1187,Vie,2025-07-27,2026-08-26,261,Côte d’Ivoire,7,68,Côte d’Ivoire,2020-05-16,2020,2296.96,4899.93,4899.93,2.0,2.0,213.3223913346336,-2602.9700000000003,False,395,2025,7
590,460,Vie,2025-08-04,2024-12-17,268,Sénégal,2,50,Maroc,2020-09-25,2020,1713.17,0.0,0.0,0.0,0.0,0.0,1713.17,True,230,2025,8
591,105,Auto,2021-05-17,2025-07-18,169,Maroc,13,26,Côte d’Ivoire,2022-10-28,2022,0.0,5346.41,3666.02,2.0,1.0,0.0,-3666.02,False,1523,2021,5
592,162,Vie,2025-07-15,2023-08-25,259,Nigeria,13,49,Côte d’Ivoire,2025-12-09,2025,2844.65,1671.08,1671.08,1.0,1.0,58.744661030355225,1173.5700000000002,True,690,2025,7
593,351,Auto,2020-04-28,2022-07-27,227,Nigeria,7,39,Kenya,2023-11-23,2023,649.44,863.28,863.28,1.0,1.0,132.92682926829266,-213.83999999999992,False,820,2020,4
594,434,Santé,2021-12-10,2025-05-26,33,Kenya,12,18,Sénégal,2022-06-23,2022,856.48,0.0,0.0,0.0,0.0,0.0,856.48,True,1263,2021,12
595,852,Vie,2020-02-14,2022-09-07,214,Maroc,8,66,Maroc,2025-05-14,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,936,2020,2
596,140,Vie,2020-11-09,2021-11-22,50,Maroc,6,52,Kenya,2024-12-06,2024,3297.4700000000003,1185.39,1185.39,1.0,1.0,35.94846958425702,2112.08,True,378,2020,11
597,1156,Auto,2021-02-21,2021-12-25,210,Kenya,5,54,Sénégal,2025-01-29,2025,113.22,2597.26,2597.26,1.0,1.0,2293.9939939939945,-2484.0400000000004,False,307,2021,2
598,87,Vie,2023-01-06,2025-12-16,29,Sénégal,2,40,Côte d’Ivoire,2020-04-14,2020,279.0,515.1,515.1,1.0,1.0,184.62365591397852,-236.10000000000002,False,1075,2023,1
599,183,Habitation,2020-11-21,2025-09-18,39,Nigeria,1,45,Côte d’Ivoire,2023-12-01,2023,2895.71,4606.99,4606.99,1.0,1.0,159.09707809138345,-1711.2799999999997,False,1762,2020,11
600,368,Santé,2023-12-10,2024-09-11,100,Kenya,1,22,Kenya,2022-05-02,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,276,2023,12
601,129,Santé,2025-06-09,2021-06-14,173,Nigeria,4,65,Nigeria,2020-12-25,2020,3884.01,1626.95,1626.95,1.0,1.0,41.88840914415771,2257.0600000000004,True,1456,2025,6
602,670,Vie,2020-03-14,2025-05-16,17,Sénégal,10,46,Sénégal,2024-12-17,2024,1844.57,0.0,0.0,0.0,0.0,0.0,1844.57,True,1889,2020,3
603,149,Vie,2024-05-21,2025-06-16,56,Maroc,6,56,Côte d’Ivoire,2021-06-06,2021,1739.75,0.0,0.0,0.0,0.0,0.0,1739.75,True,391,2024,5
604,985,Habitation,2021-05-23,2024-03-22,226,Kenya,10,41,Maroc,2020-05-16,2020,940.1,1782.09,1782.09,1.0,1.0,189.56387618338474,-841.9899999999999,False,1034,2021,5
605,852,Habitation,2021-11-18,2024-02-25,46,Nigeria,9,66,Maroc,2025-05-14,2025,1572.23,1530.3,1530.3,1.0,1.0,97.3330873981542,41.930000000000064,True,829,2021,11
606,628,Vie,2021-10-18,2021-07-12,67,Nigeria,9,47,Sénégal,2023-01-15,2023,0.0,2227.17,2227.17,1.0,1.0,0.0,-2227.17,False,98,2021,10
607,446,Vie,2024-03-22,2021-04-02,197,Maroc,3,49,Sénégal,2022-10-11,2022,2288.21,4847.74,4847.74,2.0,2.0,211.8573033069517,-2559.5299999999997,False,1085,2024,3
608,884,Habitation,2023-07-16,2021-05-19,142,Côte d’Ivoire,11,55,Sénégal,2022-11-02,2022,2203.7,2787.37,0.0,1.0,0.0,0.0,2203.7,True,788,2023,7
609,294,Auto,2023-10-31,2022-04-26,23,Maroc,3,66,Maroc,2021-05-14,2021,0.0,7991.09,3214.02,2.0,1.0,0.0,-3214.02,False,553,2023,10
610,1167,Habitation,2024-04-01,2024-09-18,94,Nigeria,11,57,Nigeria,2021-09-11,2021,1207.7,4353.59,4353.59,2.0,2.0,360.48604785956775,-3145.8900000000003,False,170,2024,4
611,250,Auto,2022-12-11,2021-12-06,242,Maroc,10,69,Kenya,2025-03-16,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,370,2022,12
612,878,Santé,2020-11-20,2023-12-12,237,Nigeria,7,19,Nigeria,2020-06-11,2020,3758.08,0.0,0.0,0.0,0.0,0.0,3758.08,True,1117,2020,11
613,948,Santé,2022-09-18,2023-03-10,54,Sénégal,2,23,Nigeria,2023-07-28,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,173,2022,9
614,975,Habitation,2025-06-16,2022-04-20,138,Côte d’Ivoire,5,52,Maroc,2023-01-16,2023,642.5,932.82,932.82,1.0,1.0,145.18599221789884,-290.32000000000005,False,1153,2025,6
615,1049,Auto,2021-12-17,2025-01-02,272,Côte d’Ivoire,1,23,Côte d’Ivoire,2022-04-01,2022,2560.04,5529.62,862.26,2.0,1.0,33.681504976484746,1697.78,True,1112,2021,12
616,789,Habitation,2020-10-03,2022-08-28,41,Côte d’Ivoire,4,65,Nigeria,2022-06-29,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,694,2020,10
617,984,Habitation,2020-05-31,2023-04-01,98,Nigeria,14,31,Kenya,2024-06-30,2024,481.17,1766.6599999999999,1766.6599999999999,2.0,2.0,367.15921607747777,-1285.4899999999998,False,1035,2020,5
618,889,Auto,2022-08-12,2022-08-21,183,Maroc,6,32,Kenya,2024-10-15,2024,1664.13,2286.18,2286.18,2.0,2.0,137.37989219592217,-622.0499999999997,False,9,2022,8
619,890,Habitation,2024-02-15,2025-03-13,128,Côte d’Ivoire,13,44,Maroc,2021-11-13,2021,1339.48,0.0,0.0,0.0,0.0,0.0,1339.48,True,392,2024,2
620,70,Santé,2020-09-15,2022-05-29,229,Nigeria,1,19,Sénégal,2021-05-11,2021,2985.93,1026.29,1026.29,1.0,1.0,34.37086602833958,1959.6399999999999,True,621,2020,9
621,625,Vie,2022-05-18,2025-03-07,86,Kenya,4,42,Nigeria,2023-03-31,2023,2959.9300000000003,0.0,0.0,0.0,0.0,0.0,2959.9300000000003,True,1024,2022,5
622,875,Vie,2023-04-06,2026-02-21,256,Côte d’Ivoire,14,54,Nigeria,2025-08-08,2025,936.28,0.0,0.0,0.0,0.0,0.0,936.28,True,1052,2023,4
623,1136,Habitation,2021-11-18,2025-08-27,209,Côte d’Ivoire,9,67,Kenya,2025-04-30,2025,1353.31,1711.57,361.55,2.0,1.0,26.715977861687275,991.76,True,1378,2021,11
624,471,Auto,2020-11-05,2023-10-27,215,Côte d’Ivoire,9,47,Sénégal,2022-07-18,2022,1996.04,5173.08,2379.46,2.0,1.0,119.20903388709645,-383.4200000000001,False,1086,2020,11
625,91,Auto,2024-02-11,2022-05-15,100,Kenya,1,62,Sénégal,2025-12-16,2025,0.0,821.32,0.0,1.0,0.0,0.0,0.0,False,637,2024,2
626,530,Santé,2021-04-17,2025-08-12,49,Maroc,10,53,Nigeria,2024-11-22,2024,798.91,1585.37,0.0,2.0,0.0,0.0,798.91,True,1578,2021,4
627,661,Auto,2022-03-24,2022-12-18,201,Maroc,1,56,Maroc,2021-12-04,2021,0.0,5133.04,4281.87,2.0,1.0,0.0,-4281.87,False,269,2022,3
628,739,Auto,2022-04-25,2024-02-16,258,Sénégal,7,62,Maroc,2024-08-08,2024,0.0,3105.67,3105.67,1.0,1.0,0.0,-3105.67,False,662,2022,4
629,726,Santé,2023-03-10,2025-02-17,178,Kenya,14,56,Nigeria,2025-01-30,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,710,2023,3
630,872,Habitation,2021-10-28,2022-10-28,245,Sénégal,12,64,Sénégal,2021-08-26,2021,0.0,1030.09,0.0,1.0,0.0,0.0,0.0,False,365,2021,10
631,192,Vie,2024-12-13,2023-12-16,123,Côte d’Ivoire,3,56,Nigeria,2025-08-28,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,363,2024,12
632,138,Santé,2023-12-14,2021-08-16,171,Côte d’Ivoire,6,52,Sénégal,2020-07-08,2020,2824.19,0.0,0.0,0.0,0.0,0.0,2824.19,True,850,2023,12
633,345,Habitation,2024-11-02,2021-05-29,136,Maroc,1,34,Sénégal,2024-09-15,2024,0.0,10901.369999999999,10901.369999999999,3.0,3.0,0.0,-10901.369999999999,False,1253,2024,11
634,1009,Santé,2023-06-18,2023-12-06,59,Sénégal,4,34,Côte d’Ivoire,2024-10-02,2024,0.0,4164.22,4164.22,1.0,1.0,0.0,-4164.22,False,171,2023,6
635,503,Habitation,2020-12-20,2024-03-13,193,Maroc,7,22,Côte d’Ivoire,2021-12-24,2021,3190.9700000000003,0.0,0.0,0.0,0.0,0.0,3190.9700000000003,True,1179,2020,12
636,203,Santé,2025-02-15,2022-09-24,268,Sénégal,2,44,Sénégal,2023-07-08,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,875,2025,2
637,573,Habitation,2025-07-17,2024-09-25,260,Sénégal,1,61,Nigeria,2020-02-10,2020,0.0,971.63,971.63,1.0,1.0,0.0,-971.63,False,295,2025,7
638,192,Santé,2020-06-28,2022-02-17,95,Nigeria,13,56,Nigeria,2025-08-28,2025,2152.62,3483.0699999999997,3483.0699999999997,2.0,2.0,161.80607817450363,-1330.4499999999998,False,599,2020,6
639,5,Habitation,2020-03-06,2025-10-22,125,Kenya,10,60,Nigeria,2020-05-07,2020,0.0,3018.22,3018.22,1.0,1.0,0.0,-3018.22,False,2056,2020,3
640,311,Santé,2022-03-30,2022-06-04,41,Côte d’Ivoire,4,50,Côte d’Ivoire,2025-09-27,2025,2360.24,1879.42,0.0,1.0,0.0,0.0,2360.24,True,66,2022,3
641,549,Vie,2023-10-03,2024-09-29,254,Sénégal,7,41,Nigeria,2024-10-16,2024,557.68,2962.43,2962.43,1.0,1.0,531.2060679959834,-2404.75,False,362,2023,10
642,56,Vie,2020-06-19,2024-01-08,7,Maroc,9,37,Nigeria,2021-01-20,2021,0.0,896.77,896.77,1.0,1.0,0.0,-896.77,False,1298,2020,6
643,443,Auto,2023-10-22,2022-08-21,216,Nigeria,13,45,Côte d’Ivoire,2024-07-07,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,427,2023,10
644,870,Habitation,2023-02-04,2025-07-18,69,Côte d’Ivoire,10,34,Kenya,2025-05-26,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,895,2023,2
645,585,Santé,2022-04-14,2025-08-13,69,Côte d’Ivoire,10,43,Maroc,2022-02-17,2022,3185.9300000000003,2746.38,2746.38,1.0,1.0,86.2034005769116,439.5500000000002,True,1217,2022,4
646,752,Habitation,2020-08-14,2026-12-01,81,Nigeria,8,58,Kenya,2023-02-15,2023,3092.1,987.92,987.92,1.0,1.0,31.949807574140554,2104.18,True,2300,2020,8
647,360,Vie,2021-03-17,2026-12-29,30,Sénégal,14,44,Kenya,2023-08-29,2023,471.58,0.0,0.0,0.0,0.0,0.0,471.58,True,2113,2021,3
648,819,Habitation,2021-12-28,2026-04-09,73,Maroc,1,30,Côte d’Ivoire,2024-04-05,2024,590.5,0.0,0.0,0.0,0.0,0.0,590.5,True,1563,2021,12
649,30,Santé,2024-05-23,2022-12-31,262,Sénégal,8,42,Maroc,2023-03-25,2023,579.59,5673.280000000001,3811.59,2.0,1.0,657.6355699718766,-3232.0,False,509,2024,5
650,108,Habitation,2025-11-01,2022-08-12,89,Côte d’Ivoire,14,61,Sénégal,2025-09-21,2025,1245.57,6936.8,6936.8,2.0,2.0,556.9177163868751,-5691.2300000000005,False,1177,2025,11
651,844,Santé,2022-11-02,2022-01-12,208,Sénégal,7,26,Côte d’Ivoire,2020-09-23,2020,3506.16,0.0,0.0,0.0,0.0,0.0,3506.16,True,294,2022,11
652,717,Vie,2025-01-06,2024-11-08,213,Sénégal,4,20,Nigeria,2024-04-12,2024,3504.21,0.0,0.0,0.0,0.0,0.0,3504.21,True,59,2025,1
653,891,Vie,2025-01-22,2026-02-13,266,Côte d’Ivoire,6,68,Côte d’Ivoire,2025-01-07,2025,1954.43,0.0,0.0,0.0,0.0,0.0,1954.43,True,387,2025,1
654,960,Vie,2021-05-07,2023-01-21,293,Kenya,6,44,Kenya,2022-11-19,2022,1263.39,7448.78,3819.99,2.0,1.0,302.3603162918813,-2556.5999999999995,False,624,2021,5
655,893,Auto,2024-03-28,2022-09-19,207,Maroc,10,69,Côte d’Ivoire,2020-10-03,2020,3220.08,2993.87,393.42,2.0,1.0,12.217708876798094,2826.66,True,556,2024,3
656,732,Vie,2023-02-17,2025-06-18,77,Nigeria,10,42,Nigeria,2023-02-24,2023,1884.31,4540.66,4540.66,1.0,1.0,240.9720268957868,-2656.35,False,852,2023,2
657,606,Habitation,2022-08-27,2023-09-22,288,Nigeria,12,26,Côte d’Ivoire,2025-03-11,2025,0.0,3918.11,3918.11,1.0,1.0,0.0,-3918.11,False,391,2022,8
658,457,Auto,2025-09-18,2025-05-03,47,Kenya,13,32,Kenya,2025-03-25,2025,1285.11,92.17,92.17,1.0,1.0,7.172148687660979,1192.9399999999998,True,138,2025,9
659,615,Vie,2021-10-01,2022-12-04,110,Kenya,11,56,Maroc,2020-05-11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,429,2021,10
660,698,Habitation,2020-06-21,2026-08-22,200,Nigeria,5,18,Sénégal,2021-02-23,2021,508.51,2145.24,2145.24,1.0,1.0,421.867809875912,-1636.7299999999998,False,2253,2020,6
661,674,Habitation,2024-04-19,2024-03-25,210,Kenya,5,64,Sénégal,2024-09-23,2024,809.92,4010.28,4010.28,2.0,2.0,495.14519952587915,-3200.36,False,25,2024,4
662,543,Habitation,2020-09-15,2022-04-22,154,Maroc,2,49,Sénégal,2021-08-18,2021,3547.44,0.0,0.0,0.0,0.0,0.0,3547.44,True,584,2020,9
663,857,Santé,2021-05-31,2022-02-05,10,Nigeria,11,48,Sénégal,2021-10-27,2021,0.0,161.08,161.08,1.0,1.0,0.0,-161.08,False,250,2021,5
664,897,Auto,2021-06-06,2021-02-26,157,Nigeria,5,32,Nigeria,2023-08-02,2023,1406.86,7409.05,7409.05,2.0,2.0,526.6373342052515,-6002.1900000000005,False,100,2021,6
665,278,Habitation,2025-04-01,2026-02-19,261,Côte d’Ivoire,7,57,Maroc,2020-07-16,2020,0.0,3885.9800000000005,3885.9800000000005,2.0,2.0,0.0,-3885.9800000000005,False,324,2025,4
666,552,Santé,2025-12-04,2022-03-24,77,Nigeria,10,66,Kenya,2020-03-23,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1351,2025,12
667,111,Vie,2025-04-13,2021-07-22,257,Côte d’Ivoire,4,28,Nigeria,2020-05-27,2020,0.0,8514.67,3792.23,2.0,1.0,0.0,-3792.23,False,1361,2025,4
668,385,Habitation,2023-02-13,2025-07-15,131,Sénégal,9,46,Côte d’Ivoire,2024-02-26,2024,905.04,0.0,0.0,0.0,0.0,0.0,905.04,True,883,2023,2
669,761,Santé,2022-04-18,2023-01-08,67,Nigeria,9,28,Nigeria,2022-07-02,2022,1497.72,1024.11,0.0,1.0,0.0,0.0,1497.72,True,265,2022,4
670,694,Habitation,2022-12-25,2021-07-21,228,Maroc,1,36,Maroc,2025-02-18,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,522,2022,12
671,405,Auto,2022-12-29,2024-09-15,163,Nigeria,10,67,Côte d’Ivoire,2021-06-15,2021,0.0,4615.88,0.0,1.0,0.0,0.0,0.0,False,626,2022,12
672,22,Auto,2025-05-23,2023-06-11,15,Sénégal,1,47,Kenya,2022-12-15,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,712,2025,5
673,678,Vie,2024-04-23,2021-08-04,232,Côte d’Ivoire,9,61,Nigeria,2025-12-14,2025,1294.9099999999999,3214.66,3214.66,1.0,1.0,248.2535465785267,-1919.75,False,993,2024,4
674,611,Habitation,2024-04-29,2021-01-23,195,Côte d’Ivoire,13,65,Sénégal,2024-04-22,2024,864.1,0.0,0.0,0.0,0.0,0.0,864.1,True,1192,2024,4
675,8,Santé,2023-01-19,2024-04-24,30,Sénégal,14,56,Nigeria,2022-04-25,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,461,2023,1
676,702,Vie,2022-01-19,2023-01-19,296,Maroc,14,24,Kenya,2023-01-12,2023,2804.27,3064.27,3064.27,1.0,1.0,109.27157513363551,-260.0,False,365,2022,1
677,529,Habitation,2022-12-29,2023-03-16,220,Maroc,5,56,Nigeria,2021-01-27,2021,2920.36,0.0,0.0,0.0,0.0,0.0,2920.36,True,77,2022,12
678,602,Vie,2023-04-04,2021-05-14,147,Côte d’Ivoire,11,38,Nigeria,2022-10-28,2022,1517.88,3061.46,3061.46,2.0,2.0,201.6931509737265,-1543.58,False,690,2023,4
679,657,Santé,2025-02-18,2021-11-17,259,Nigeria,13,38,Côte d’Ivoire,2021-08-24,2021,0.0,5002.15,5002.15,2.0,2.0,0.0,-5002.15,False,1189,2025,2
680,166,Vie,2024-11-22,2022-03-10,292,Kenya,7,40,Maroc,2022-02-18,2022,3698.95,177.76,177.76,1.0,1.0,4.805688100677219,3521.1899999999996,True,988,2024,11
681,849,Vie,2024-05-26,2023-11-12,299,Sénégal,8,30,Nigeria,2022-09-03,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,196,2024,5
682,496,Vie,2020-02-18,2023-05-23,143,Maroc,5,65,Sénégal,2020-12-03,2020,1302.09,0.0,0.0,0.0,0.0,0.0,1302.09,True,1190,2020,2
683,590,Habitation,2022-12-11,2026-09-30,235,Côte d’Ivoire,13,43,Maroc,2021-10-22,2021,1765.54,940.78,940.78,2.0,2.0,53.28568030177736,824.76,True,1389,2022,12
684,429,Santé,2023-08-05,2021-09-10,115,Nigeria,10,30,Sénégal,2022-02-17,2022,798.55,174.53,0.0,1.0,0.0,0.0,798.55,True,694,2023,8
685,774,Auto,2024-07-07,2023-08-24,90,Côte d’Ivoire,5,43,Nigeria,2022-11-20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,318,2024,7
686,163,Habitation,2025-12-20,2023-01-09,208,Sénégal,7,21,Kenya,2024-04-16,2024,1169.49,0.0,0.0,0.0,0.0,0.0,1169.49,True,1076,2025,12
687,366,Auto,2023-04-04,2024-02-04,164,Côte d’Ivoire,9,64,Nigeria,2021-01-05,2021,115.62,4496.7,4496.7,1.0,1.0,3889.2060197197716,-4381.08,False,306,2023,4
688,72,Auto,2023-10-29,2024-09-01,84,Nigeria,5,59,Côte d’Ivoire,2021-12-03,2021,1708.42,3079.22,3079.22,1.0,1.0,180.23788061483708,-1370.7999999999997,False,308,2023,10
689,655,Habitation,2025-01-02,2021-10-29,77,Nigeria,10,42,Maroc,2021-02-07,2021,665.24,2153.58,2153.58,1.0,1.0,323.7297817329084,-1488.34,False,1161,2025,1
690,269,Habitation,2021-04-23,2026-06-01,161,Maroc,6,37,Sénégal,2024-07-09,2024,573.81,4373.49,4373.49,2.0,2.0,762.184346734982,-3799.68,False,1865,2021,4
691,415,Santé,2022-04-11,2022-07-05,5,Nigeria,1,34,Maroc,2022-05-30,2022,2194.2000000000003,4009.6,4009.6,1.0,1.0,182.73630480357303,-1815.3999999999996,False,85,2022,4
692,1016,Santé,2024-06-02,2025-01-18,78,Côte d’Ivoire,2,30,Kenya,2024-03-05,2024,1722.5,7839.38,4247.72,3.0,1.0,246.60203193033382,-2525.2200000000003,False,230,2024,6
693,675,Vie,2021-11-12,2024-08-08,91,Nigeria,11,29,Côte d’Ivoire,2024-02-26,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1000,2021,11
694,1084,Auto,2023-08-16,2025-05-07,87,Maroc,1,68,Côte d’Ivoire,2020-02-02,2020,0.0,129.81,129.81,1.0,1.0,0.0,-129.81,False,630,2023,8
695,6,Santé,2020-03-22,2025-12-28,270,Kenya,6,25,Côte d’Ivoire,2020-04-01,2020,110.96,0.0,0.0,0.0,0.0,0.0,110.96,True,2107,2020,3
696,982,Vie,2020-03-27,2025-12-30,104,Nigeria,7,45,Kenya,2021-10-29,2021,2357.1,0.0,0.0,0.0,0.0,0.0,2357.1,True,2104,2020,3
697,570,Santé,2025-08-25,2024-03-10,175,Côte d’Ivoire,1,57,Kenya,2023-05-11,2023,851.43,0.0,0.0,0.0,0.0,0.0,851.43,True,533,2025,8
698,407,Habitation,2022-04-01,2021-11-10,54,Sénégal,2,64,Kenya,2022-12-27,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,142,2022,4
699,26,Santé,2020-06-11,2021-07-03,211,Kenya,13,50,Kenya,2025-10-31,2025,1595.57,3049.91,0.0,1.0,0.0,0.0,1595.57,True,387,2020,6
700,1029,Auto,2025-04-16,2025-08-15,95,Nigeria,13,51,Kenya,2022-11-02,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,121,2025,4
701,986,Santé,2025-01-24,2022-12-14,223,Kenya,10,19,Nigeria,2025-04-30,2025,1088.16,739.77,739.77,1.0,1.0,67.98356859285398,348.3900000000001,True,772,2025,1
702,390,Auto,2025-02-03,2026-12-16,9,Kenya,4,50,Kenya,2022-12-16,2022,0.0,9399.810000000001,4724.0,4.0,3.0,0.0,-4724.0,False,681,2025,2
703,710,Habitation,2023-01-20,2024-08-03,53,Kenya,10,61,Côte d’Ivoire,2025-01-16,2025,2077.27,5478.74,5478.74,2.0,2.0,263.74712964612206,-3401.47,False,561,2023,1
704,571,Auto,2025-02-25,2021-09-28,77,Nigeria,10,27,Nigeria,2022-03-31,2022,2495.0699999999997,5637.4800000000005,5637.4800000000005,2.0,2.0,225.94476307277955,-3142.4100000000008,False,1246,2025,2
705,754,Santé,2022-07-11,2025-11-30,206,Maroc,8,31,Kenya,2023-11-04,2023,179.75,2926.01,2926.01,2.0,2.0,1627.8219749652299,-2746.26,False,1238,2022,7
706,146,Vie,2025-12-15,2023-03-22,112,Maroc,8,22,Maroc,2024-09-12,2024,2020.27,0.0,0.0,0.0,0.0,0.0,2020.27,True,999,2025,12
707,785,Habitation,2023-12-20,2021-07-17,165,Nigeria,13,50,Nigeria,2023-06-11,2023,2146.2,0.0,0.0,0.0,0.0,0.0,2146.2,True,886,2023,12
708,526,Santé,2024-05-01,2023-12-16,279,Sénégal,14,43,Sénégal,2025-07-12,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,137,2024,5
709,13,Habitation,2021-07-18,2024-05-11,27,Sénégal,6,41,Sénégal,2020-02-12,2020,190.41,0.0,0.0,0.0,0.0,0.0,190.41,True,1028,2021,7
710,903,Habitation,2021-04-15,2025-07-03,70,Maroc,3,46,Côte d’Ivoire,2022-12-24,2022,0.0,3608.15,0.0,1.0,0.0,0.0,0.0,False,1540,2021,4
711,384,Santé,2022-09-14,2022-09-20,218,Sénégal,14,41,Kenya,2022-08-23,2022,710.78,1942.71,1942.71,2.0,2.0,273.320858774867,-1231.93,False,6,2022,9
712,556,Santé,2025-04-18,2022-08-27,189,Nigeria,10,37,Côte d’Ivoire,2024-07-17,2024,4891.12,0.0,0.0,0.0,0.0,0.0,4891.12,True,965,2025,4
713,887,Vie,2020-08-11,2024-03-07,124,Maroc,14,35,Sénégal,2023-02-11,2023,0.0,4189.34,4189.34,2.0,2.0,0.0,-4189.34,False,1304,2020,8
714,19,Habitation,2020-12-16,2024-12-16,19,Kenya,10,19,Nigeria,2021-11-20,2021,1892.51,4875.51,4875.51,1.0,1.0,257.6213599928138,-2983.0,False,1461,2020,12
715,575,Habitation,2025-04-12,2023-12-17,257,Côte d’Ivoire,4,30,Côte d’Ivoire,2020-03-08,2020,1833.24,0.0,0.0,0.0,0.0,0.0,1833.24,True,482,2025,4
716,751,Santé,2020-12-14,2025-05-05,296,Maroc,14,64,Kenya,2025-08-03,2025,289.87,0.0,0.0,0.0,0.0,0.0,289.87,True,1603,2020,12
717,1004,Auto,2020-06-30,2026-10-20,22,Nigeria,6,42,Nigeria,2021-06-06,2021,864.5,2228.06,290.23,2.0,1.0,33.572006940428,574.27,True,2303,2020,6
718,419,Santé,2021-09-28,2023-06-30,40,Sénégal,9,60,Kenya,2023-07-01,2023,1390.7,0.0,0.0,0.0,0.0,0.0,1390.7,True,640,2021,9
719,419,Habitation,2022-10-14,2022-08-17,38,Côte d’Ivoire,7,60,Kenya,2023-07-01,2023,2040.56,0.0,0.0,0.0,0.0,0.0,2040.56,True,58,2022,10
720,122,Santé,2022-02-10,2024-10-27,48,Nigeria,14,45,Nigeria,2022-02-11,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,990,2022,2
721,432,Vie,2022-10-12,2022-08-23,183,Maroc,6,62,Côte d’Ivoire,2023-08-13,2023,462.54,4686.95,4686.95,3.0,3.0,1013.3069572361308,-4224.41,False,50,2022,10
722,44,Auto,2025-10-12,2022-05-29,75,Sénégal,9,24,Kenya,2020-05-03,2020,0.0,4836.6,4836.6,1.0,1.0,0.0,-4836.6,False,1232,2025,10
723,381,Santé,2020-01-29,2026-03-11,209,Côte d’Ivoire,9,52,Côte d’Ivoire,2020-06-25,2020,2335.39,352.67,352.67,1.0,1.0,15.101118014550034,1982.7199999999998,True,2233,2020,1
724,145,Vie,2025-11-14,2026-11-02,183,Maroc,6,18,Sénégal,2022-02-19,2022,2728.0299999999997,2866.11,2866.11,1.0,1.0,105.06152791574874,-138.08000000000038,False,353,2025,11
725,363,Habitation,2025-03-08,2023-12-03,107,Maroc,6,47,Nigeria,2023-01-10,2023,912.86,505.76,505.76,1.0,1.0,55.40389544946651,407.1,True,461,2025,3
726,1074,Santé,2024-01-05,2026-05-12,188,Sénégal,1,23,Sénégal,2020-04-28,2020,988.82,2565.73,2565.73,3.0,3.0,259.47391840779915,-1576.9099999999999,False,858,2024,1
727,1089,Habitation,2023-05-11,2023-03-21,264,Nigeria,2,43,Sénégal,2021-04-28,2021,1410.8,6528.07,3238.32,3.0,2.0,229.5378508647576,-1827.5200000000002,False,51,2023,5
728,355,Vie,2025-08-30,2026-12-21,86,Kenya,4,55,Nigeria,2024-02-04,2024,222.21,2573.84,2573.84,1.0,1.0,1158.2917060438324,-2351.63,False,478,2025,8
729,800,Habitation,2023-01-30,2023-12-25,137,Sénégal,6,19,Nigeria,2020-03-17,2020,1307.63,3871.99,3871.99,1.0,1.0,296.1074615908169,-2564.3599999999997,False,329,2023,1
